
New Run at  01/26/2015 11:57:51
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241334600,1073.0;29.0;1069.0;32.0;1088.0;24.0;1.10757717493;0.816176470588,0.0 0.0 109568;5.0 0.0 109536;1.0 0.0 109571;4.0 0.0 109476;1.0 0.0 109541;1035.0 31.0 109542;2.0 0.0 109569;2.0 0.0 109551;1.0 0.0 109553;4.0 1.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;5.0 0.0 109562;3.0 0.0 109563;0.0 0.0 109564;0.0 0.0 109565;1.0 0.0 109566;3.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1086;109536 1067;109571 1105;109476 1064;109541 1028;109542 1060;109569 1059;109551 1076;109553 1061;109524 1025;109557 975;109560 1048;109561 1080;109562 1035;109563 1017;109564 1008;109565 1050;109566 1059;109567 1097
data,1241335500,2113.0;51.0;2092.0;60.0;2099.0;49.0;1.18828028343;0.967192594046,5.0 0.0 109536;0.0 0.0 109568;1.0 0.0 109571;4.0 0.0 109476;1.0 0.0 109541;2058.0 59.0 109542;2.0 0.0 109569;2.0 0.0 109551;1.0 0.0 109553;4.0 1.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;5.0 0.0 109562;3.0 0.0 109563;0.0 0.0 109564;0.0 0.0 109565;1.0 0.0 109566;3.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1078;109568 1056;109571 1092;109476 1030;109541 1065;109542 1023;109569 1052;109551 1054;109553 1102;109524 1004;109557 1090;109560 1074;109561 1058;109562 1052;109563 1011;109564 1020;109565 1060;109566 1072;109567 1007
data,1241336400,3157.0;80.0;3184.0;81.0;3188.0;70.0;1.00391410176;0.86649153074,5.0 0.0 109536;0.0 0.0 109568;1.0 0.0 109571;4.0 0.0 109476;1.0 0.0 109541;3150.0 80.0 109542;2.0 0.0 109569;2.0 0.0 109551;1.0 0.0 109553;4.0 1.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;5.0 0.0 109562;3.0 0.0 109563;0.0 0.0 109564;0.0 0.0 109565;1.0 0.0 109566;3.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1063;109568 1036;109571 1075;109476 984;109541 1015;109542 1092;109569 1060;109551 1047;109553 1130;109524 1023;109557 1060;109560 1084;109561 1043;109562 1058;109563 1078;109564 1033;109565 1070;109566 1022;109567 1027
data,1241337300,4238.0;105.0;4217.0;100.0;4266.0;84.0;0.957123660467;0.794749179559,5.0 0.0 109536;2.0 0.0 109569;1.0 0.0 109571;4.0 0.0 109476;1.0 0.0 109541;4183.0 99.0 109542;0.0 0.0 109568;2.0 0.0 109551;1.0 0.0 109553;4.0 1.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;5.0 0.0 109562;3.0 0.0 109563;0.0 0.0 109564;0.0 0.0 109565;1.0 0.0 109566;3.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1056;109569 1080;109571 1112;109476 1006;109541 1046;109542 1033;109568 1088;109551 1050;109553 1022;109524 1021;109557 1073;109560 1037;109561 1072;109562 1010;109563 1064;109564 1062;109565 1057;109566 1017;109567 1094
data,1241338200,5334.0;131.0;5310.0;132.0;5300.0;106.0;1.01218786389;0.814351145038,0.0 0.0 109568;5.0 0.0 109536;1.0 0.0 109571;4.0 0.0 109476;1.0 0.0 109541;5276.0 131.0 109542;2.0 0.0 109569;2.0 0.0 109551;1.0 0.0 109553;4.0 1.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;5.0 0.0 109562;3.0 0.0 109563;0.0 0.0 109564;0.0 0.0 109565;1.0 0.0 109566;3.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1053;109536 1012;109571 1070;109476 1105;109541 1091;109542 1093;109569 1024;109551 1038;109553 1045;109524 1028;109557 1047;109560 1089;109561 1122;109562 1048;109563 1040;109564 1070;109565 1030;109566 973;109567 1022
data,1241339400,6328.0;151.0;6394.0;159.0;6387.0;126.0;1.0421110851;0.826728962078,0.0 0.0 109568;2.0 0.0 109569;1.0 0.0 109571;4.0 0.0 109476;1.0 0.0 109541;6360.0 158.0 109542;3.0 0.0 109567;2.0 0.0 109551;1.0 0.0 109553;4.0 1.0 109524;1.0 0.0 109566;1.0 0.0 109560;0.0 0.0 109561;5.0 0.0 109562;3.0 0.0 109563;0.0 0.0 109564;0.0 0.0 109565;5.0 0.0 109536;1.0 0.0 109557,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1023;109569 1086;109571 1092;109476 1072;109541 1058;109542 1084;109567 1039;109551 1025;109553 1067;109524 1082;109566 1022;109560 1053;109561 1083;109562 1004;109563 1052;109564 1013;109565 1011;109536 1084;109557 1050
data,1241340300,7377.0;174.0;7432.0;180.0;7440.0;150.0;1.02682714079;0.854769187987,5.0 0.0 109536;2.0 0.0 109569;1.0 0.0 109571;4.0 0.0 109476;1.0 0.0 109541;7398.0 179.0 109542;0.0 0.0 109568;2.0 0.0 109551;1.0 0.0 109553;4.0 1.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;5.0 0.0 109562;3.0 0.0 109563;0.0 0.0 109564;0.0 0.0 109565;1.0 0.0 109566;3.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1012;109569 1057;109571 1058;109476 1001;109541 1063;109542 1038;109568 1101;109551 1080;109553 1027;109524 1029;109557 1069;109560 1057;109561 1086;109562 1023;109563 1030;109564 1102;109565 1035;109566 1060;109567 1072
data,1241341500,8349.0;195.0;8533.0;206.0;8520.0;169.0;1.03363052042;0.849272300469,5.0 0.0 109536;2.0 0.0 109569;1.0 0.0 109571;4.0 0.0 109476;1.0 0.0 109541;8499.0 205.0 109542;0.0 0.0 109568;2.0 0.0 109551;1.0 0.0 109553;4.0 1.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;5.0 0.0 109562;3.0 0.0 109563;0.0 0.0 109564;0.0 0.0 109565;1.0 0.0 109566;3.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1081;109569 1058;109571 1047;109476 967;109541 1046;109542 1101;109568 1070;109551 1081;109553 1107;109524 1087;109557 1007;109560 1081;109561 1013;109562 1052;109563 1022;109564 1053;109565 1031;109566 1037;109567 1059
data,1241342400,9434.0;225.0;9594.0;239.0;9595.0;194.0;1.04450744678;0.847754501766,5.0 0.0 109536;2.0 0.0 109569;1.0 0.0 109571;4.0 0.0 109476;1.0 0.0 109541;0.0 0.0 109568;9560.0 238.0 109542;2.0 0.0 109551;1.0 0.0 109553;4.0 1.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;5.0 0.0 109562;3.0 0.0 109563;0.0 0.0 109564;0.0 0.0 109565;1.0 0.0 109566;3.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1079;109569 1070;109571 1040;109476 1012;109541 1059;109568 1075;109542 1061;109551 1025;109553 1029;109524 1042;109557 1045;109560 1086;109561 1069;109562 1011;109563 1095;109564 1019;109565 1089;109566 1056;109567 1038
data,1241343600,10523.0;244.0;10662.0;265.0;10707.0;221.0;1.07190658721;0.890172585117,0.0 0.0 109568;2.0 0.0 109569;1.0 0.0 109571;5.0 0.0 109536;1.0 0.0 109541;10628.0 264.0 109542;2.0 0.0 109551;1.0 0.0 109553;4.0 0.0 109476;4.0 1.0 109524;1.0 0.0 109557;1.0 0.0 109560;0.0 0.0 109561;5.0 0.0 109562;3.0 0.0 109563;0.0 0.0 109564;0.0 0.0 109565;1.0 0.0 109566;3.0 0.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1034;109569 1022;109571 1058;109536 1064;109541 1066;109542 1068;109551 1038;109553 1079;109476 1054;109524 1075;109557 1036;109560 1004;109561 1057;109562 1107;109563 998;109564 1110;109565 1056;109566 1049;109567 1025
