data,1241371200,68689.0;2049.0;68988.0;2095.0;1.01801858836,9.0 0.0 109568;7.0 0.0 109569;3.0 0.0 109571;16960.0 620.0 109572;0.0 0.0 109573;0.0 0.0 109574;0.0 0.0 109575;0.0 0.0 109517;17283.0 628.0 109551;4.0 0.0 109536;0.0 0.0 109539;6.0 0.0 109524;8.0 0.0 109561;4.0 0.0 109560;6.0 0.0 109476;2.0 0.0 109562;7.0 0.0 109563;17242.0 309.0 109565;6.0 0.0 109566;6.0 0.0 109567,109536.0 2128;109569.0 2128;109539.0 2128;109476.0 2128;109573.0 2128;109568.0 2128;109575.0 2128;109517.0 2128;109551.0 2128;109562.0 2128;109571.0 2128;109524.0 2128;109561.0 2128;109560.0 2128;109572.0 2128;109574.0 2128;109563.0 2128;109565.0 2128;109566.0 2128;109567.0 2128,109568 112;109569 103;109571 103;109572 102;109573 95;109574 107;109575 125;109517 105;109551 107;109536 100;109539 114;109524 106;109561 107;109560 103;109476 92;109562 127;109563 101;109565 95;109566 101;109567 123
data,1241371500,69582.0;2074.0;69863.0;2121.0;1.01854821775,10.0 0.0 109568;7.0 0.0 109569;3.0 0.0 109571;6.0 0.0 109476;4.0 0.0 109536;0.0 0.0 109574;0.0 0.0 109575;0.0 0.0 109517;17283.0 628.0 109551;874.0 26.0 109539;6.0 0.0 109524;8.0 0.0 109561;4.0 0.0 109560;16960.0 620.0 109572;2.0 0.0 109562;7.0 0.0 109563;0.0 0.0 109573;17242.0 309.0 109565;6.0 0.0 109566;6.0 0.0 109567,109536.0 17872;109569.0 17872;109539.0 17872;109476.0 17872;109573.0 17872;109568.0 17872;109575.0 17872;109517.0 17872;109551.0 17872;109562.0 17872;109571.0 17872;109524.0 17872;109561.0 17872;109560.0 17872;109572.0 17872;109574.0 17872;109563.0 17872;109565.0 17872;109566.0 17872;109567.0 17872,109568 888;109569 886;109571 917;109476 858;109536 879;109574 919;109575 956;109517 925;109551 934;109539 874;109524 929;109561 910;109560 806;109572 864;109562 893;109563 900;109573 887;109565 896;109566 859;109567 892
data,1241371800,70592.0;2108.0;70861.0;2146.0;1.01416196934,4.0 0.0 109536;7.0 0.0 109569;3.0 0.0 109571;16960.0 620.0 109572;0.0 0.0 109573;0.0 0.0 109574;0.0 0.0 109575;10.0 0.0 109568;0.0 0.0 109517;17283.0 628.0 109551;6.0 0.0 109476;1872.0 51.0 109539;6.0 0.0 109524;4.0 0.0 109560;8.0 0.0 109561;2.0 0.0 109562;7.0 0.0 109563;17242.0 309.0 109565;6.0 0.0 109566;6.0 0.0 109567,109536.0 20000;109569.0 20000;109539.0 20000;109476.0 20000;109573.0 20000;109568.0 20000;109575.0 20000;109517.0 20000;109551.0 20000;109562.0 20000;109571.0 20000;109524.0 20000;109561.0 20000;109560.0 20000;109572.0 20000;109574.0 20000;109563.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 991;109569 969;109571 967;109572 993;109573 1008;109574 1029;109575 947;109568 1026;109517 999;109551 1011;109476 1074;109539 998;109524 958;109560 998;109561 1038;109562 995;109563 1010;109565 1004;109566 970;109567 1015
data,1241372100,71640.0;2138.0;71828.0;2173.0;1.01371022857,10.0 0.0 109568;7.0 0.0 109569;16960.0 620.0 109572;3.0 0.0 109571;6.0 0.0 109476;0.0 0.0 109573;0.0 0.0 109574;0.0 0.0 109575;0.0 0.0 109517;17283.0 628.0 109551;2839.0 78.0 109539;6.0 0.0 109524;4.0 0.0 109536;4.0 0.0 109560;8.0 0.0 109561;2.0 0.0 109562;7.0 0.0 109563;17242.0 309.0 109565;6.0 0.0 109566;6.0 0.0 109567,109536.0 20000;109569.0 20000;109539.0 20000;109476.0 20000;109573.0 20000;109568.0 20000;109575.0 20000;109517.0 20000;109551.0 20000;109562.0 20000;109571.0 20000;109524.0 20000;109561.0 20000;109560.0 20000;109572.0 20000;109574.0 20000;109563.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 964;109569 974;109572 1030;109571 1038;109476 986;109573 969;109574 995;109575 1007;109517 1028;109551 1024;109539 967;109524 1015;109536 969;109560 1003;109561 992;109562 991;109563 1042;109565 978;109566 1044;109567 984
data,1241372700,72632.0;2169.0;72817.0;2204.0;1.01355485634,10.0 0.0 109568;7.0 0.0 109569;16960.0 620.0 109572;3828.0 109.0 109539;6.0 0.0 109476;0.0 0.0 109573;0.0 0.0 109574;0.0 0.0 109575;0.0 0.0 109576;0.0 0.0 109517;17283.0 628.0 109551;3.0 0.0 109571;6.0 0.0 109524;4.0 0.0 109536;4.0 0.0 109560;8.0 0.0 109561;2.0 0.0 109562;7.0 0.0 109563;17242.0 309.0 109565;6.0 0.0 109566;6.0 0.0 109567,109536.0 20000;109569.0 20000;109539.0 20000;109476.0 20000;109573.0 20000;109568.0 20000;109575.0 20000;109576.0 17352;109517.0 20000;109551.0 20000;109562.0 20000;109571.0 20000;109524.0 20000;109561.0 20000;109560.0 20000;109572.0 20000;109574.0 20000;109563.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 960;109569 980;109572 1002;109539 989;109476 1013;109573 971;109574 986;109575 986;109576 23;109517 961;109551 1005;109571 989;109524 999;109536 1050;109560 1018;109561 1021;109562 1029;109563 1029;109565 941;109566 1052;109567 996
data,1241373000,73557.0;2203.0;73719.0;2237.0;1.01320205026,10.0 0.0 109568;4.0 0.0 109536;16960.0 620.0 109572;3.0 0.0 109571;7.0 0.0 109569;0.0 0.0 109573;0.0 0.0 109574;0.0 0.0 109575;0.0 0.0 109576;0.0 0.0 109517;17283.0 628.0 109551;6.0 0.0 109476;4730.0 142.0 109539;6.0 0.0 109524;4.0 0.0 109560;8.0 0.0 109561;2.0 0.0 109562;7.0 0.0 109563;17242.0 309.0 109565;6.0 0.0 109566;6.0 0.0 109567,109536.0 20000;109569.0 20000;109539.0 20000;109476.0 20000;109573.0 20000;109568.0 20000;109575.0 20000;109576.0 20000;109517.0 20000;109551.0 20000;109562.0 20000;109571.0 20000;109524.0 20000;109561.0 20000;109560.0 20000;109572.0 20000;109574.0 20000;109563.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1012;109536 964;109572 953;109571 917;109569 950;109573 972;109574 1009;109575 945;109576 949;109517 934;109551 924;109476 997;109539 902;109524 955;109560 951;109561 991;109562 970;109563 931;109565 918;109566 943;109567 913
data,1241373300,74576.0;2225.0;74712.0;2266.0;1.01657309988,4.0 0.0 109536;7.0 0.0 109569;16960.0 620.0 109572;5723.0 171.0 109539;6.0 0.0 109476;0.0 0.0 109574;10.0 0.0 109568;0.0 0.0 109575;0.0 0.0 109576;0.0 0.0 109517;17283.0 628.0 109551;3.0 0.0 109571;6.0 0.0 109524;4.0 0.0 109560;8.0 0.0 109561;2.0 0.0 109562;7.0 0.0 109563;0.0 0.0 109573;17242.0 309.0 109565;6.0 0.0 109566;6.0 0.0 109567,109536.0 20000;109569.0 20000;109539.0 20000;109476.0 20000;109573.0 20000;109568.0 20000;109575.0 20000;109576.0 20000;109517.0 20000;109551.0 20000;109562.0 20000;109571.0 20000;109524.0 20000;109561.0 20000;109560.0 20000;109572.0 20000;109574.0 20000;109563.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 965;109569 994;109572 931;109539 993;109476 873;109574 979;109568 941;109575 932;109576 887;109517 949;109551 951;109571 950;109524 955;109560 970;109561 958;109562 954;109563 978;109573 981;109565 980;109566 940;109567 939
data,1241373600,75507.0;2257.0;75682.0;2300.0;1.01669547827,10.0 0.0 109568;7.0 0.0 109569;16960.0 620.0 109572;6693.0 205.0 109539;6.0 0.0 109476;4.0 0.0 109536;0.0 0.0 109574;0.0 0.0 109575;0.0 0.0 109576;0.0 0.0 109517;17283.0 628.0 109551;3.0 0.0 109571;6.0 0.0 109524;4.0 0.0 109560;8.0 0.0 109561;2.0 0.0 109562;7.0 0.0 109563;0.0 0.0 109573;17242.0 309.0 109565;6.0 0.0 109566;6.0 0.0 109567,109536.0 20000;109569.0 20000;109539.0 20000;109476.0 20000;109573.0 20000;109568.0 20000;109575.0 20000;109576.0 20000;109517.0 20000;109551.0 20000;109562.0 20000;109571.0 20000;109524.0 20000;109561.0 20000;109560.0 20000;109572.0 20000;109574.0 20000;109563.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 992;109569 930;109572 987;109539 970;109476 951;109536 980;109574 868;109575 957;109576 944;109517 904;109551 953;109571 957;109524 920;109560 926;109561 1022;109562 924;109563 972;109573 1001;109565 948;109566 948;109567 946
data,1241373900,76427.0;2294.0;76594.0;2337.0;1.0165233543,10.0 0.0 109568;7.0 0.0 109569;16960.0 620.0 109572;3.0 0.0 109571;6.0 0.0 109476;4.0 0.0 109536;0.0 0.0 109574;0.0 0.0 109575;0.0 0.0 109576;0.0 0.0 109517;17283.0 628.0 109551;7605.0 242.0 109539;6.0 0.0 109524;4.0 0.0 109560;8.0 0.0 109561;2.0 0.0 109562;7.0 0.0 109563;0.0 0.0 109573;17242.0 309.0 109565;6.0 0.0 109566;6.0 0.0 109567,109536.0 20000;109569.0 20000;109539.0 20000;109476.0 20000;109573.0 20000;109568.0 20000;109575.0 20000;109576.0 20000;109517.0 20000;109551.0 20000;109562.0 20000;109571.0 20000;109524.0 20000;109561.0 20000;109560.0 20000;109572.0 20000;109574.0 20000;109563.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 918;109569 984;109572 902;109571 918;109476 984;109536 961;109574 944;109575 978;109576 988;109517 978;109551 934;109539 912;109524 952;109560 929;109561 920;109562 976;109563 952;109573 1004;109565 959;109566 885;109567 1022
data,1241374200,77423.0;2332.0;77527.0;2369.0;1.01450345711,4.0 0.0 109536;7.0 0.0 109569;8538.0 274.0 109539;6.0 0.0 109476;0.0 0.0 109573;10.0 0.0 109568;0.0 0.0 109575;0.0 0.0 109576;0.0 0.0 109517;0.0 0.0 109574;17283.0 628.0 109551;3.0 0.0 109571;6.0 0.0 109524;6.0 0.0 109566;4.0 0.0 109560;8.0 0.0 109561;2.0 0.0 109562;7.0 0.0 109563;17242.0 309.0 109565;16960.0 620.0 109572;6.0 0.0 109567,109536.0 20000;109569.0 20000;109539.0 20000;109476.0 20000;109573.0 20000;109568.0 20000;109575.0 20000;109576.0 20000;109517.0 20000;109551.0 20000;109562.0 20000;109571.0 20000;109524.0 20000;109561.0 20000;109560.0 20000;109572.0 20000;109574.0 20000;109563.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 956;109569 962;109539 933;109476 981;109573 942;109568 903;109575 928;109576 982;109517 927;109574 924;109551 905;109571 903;109524 955;109566 947;109560 1019;109561 1057;109562 908;109563 1005;109565 921;109572 966;109567 976
data,1241374800,78347.0;2361.0;78453.0;2397.0;1.01387604725,10.0 0.0 109568;4.0 0.0 109536;16960.0 620.0 109572;9464.0 302.0 109539;6.0 0.0 109476;0.0 0.0 109573;0.0 0.0 109574;0.0 0.0 109575;0.0 0.0 109576;0.0 0.0 109517;17283.0 628.0 109551;3.0 0.0 109571;6.0 0.0 109524;7.0 0.0 109569;4.0 0.0 109560;8.0 0.0 109561;2.0 0.0 109562;7.0 0.0 109563;17242.0 309.0 109565;6.0 0.0 109566;6.0 0.0 109567,109536.0 20000;109569.0 20000;109539.0 20000;109476.0 20000;109573.0 20000;109568.0 20000;109575.0 20000;109576.0 20000;109517.0 20000;109551.0 20000;109562.0 20000;109571.0 20000;109524.0 20000;109561.0 20000;109560.0 20000;109572.0 20000;109574.0 20000;109563.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 913;109536 978;109572 970;109539 926;109476 964;109573 968;109574 939;109575 978;109576 984;109517 947;109551 955;109571 955;109524 945;109569 979;109560 935;109561 930;109562 992;109563 888;109565 899;109566 991;109567 964
data,1241375100,79326.0;2393.0;79419.0;2425.0;1.0121856725,4.0 0.0 109536;7.0 0.0 109569;10430.0 330.0 109539;16960.0 620.0 109572;0.0 0.0 109573;0.0 0.0 109574;0.0 0.0 109575;0.0 0.0 109576;10.0 0.0 109568;0.0 0.0 109517;17283.0 628.0 109551;6.0 0.0 109476;3.0 0.0 109571;6.0 0.0 109524;4.0 0.0 109560;8.0 0.0 109561;2.0 0.0 109562;7.0 0.0 109563;17242.0 309.0 109565;6.0 0.0 109566;6.0 0.0 109567,109536.0 20000;109569.0 20000;109539.0 20000;109476.0 20000;109573.0 20000;109568.0 20000;109575.0 20000;109576.0 20000;109517.0 20000;109551.0 20000;109562.0 20000;109571.0 20000;109524.0 20000;109561.0 20000;109560.0 20000;109572.0 20000;109574.0 20000;109563.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 943;109569 948;109539 966;109572 917;109573 955;109574 905;109575 952;109576 978;109568 998;109517 929;109551 936;109476 975;109571 897;109524 961;109560 957;109561 982;109562 1012;109563 963;109565 929;109566 941;109567 956
data,1241375400,80314.0;2429.0;80427.0;2466.0;1.01380620338,4.0 0.0 109536;7.0 0.0 109569;11438.0 371.0 109539;16960.0 620.0 109572;0.0 0.0 109573;10.0 0.0 109568;0.0 0.0 109575;0.0 0.0 109576;0.0 0.0 109517;0.0 0.0 109574;17283.0 628.0 109551;6.0 0.0 109476;3.0 0.0 109571;6.0 0.0 109524;4.0 0.0 109560;8.0 0.0 109561;2.0 0.0 109562;7.0 0.0 109563;17242.0 309.0 109565;6.0 0.0 109566;6.0 0.0 109567,109536.0 20000;109569.0 20000;109539.0 20000;109476.0 20000;109573.0 20000;109568.0 20000;109575.0 20000;109576.0 20000;109517.0 20000;109551.0 20000;109562.0 20000;109571.0 20000;109524.0 20000;109561.0 20000;109560.0 20000;109572.0 20000;109574.0 20000;109563.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 900;109569 923;109539 1008;109572 969;109573 965;109568 927;109575 1011;109576 972;109517 920;109574 923;109551 905;109476 952;109571 939;109524 891;109560 990;109561 903;109562 965;109563 963;109565 1001;109566 998;109567 975
data,1241375700,81259.0;2461.0;81349.0;2502.0;1.0155351185,10.0 0.0 109568;4.0 0.0 109536;16960.0 620.0 109572;3.0 0.0 109571;6.0 0.0 109476;0.0 0.0 109573;0.0 0.0 109574;7.0 0.0 109569;0.0 0.0 109576;0.0 0.0 109575;0.0 0.0 109517;17283.0 628.0 109551;12360.0 407.0 109539;6.0 0.0 109524;4.0 0.0 109560;8.0 0.0 109561;2.0 0.0 109562;7.0 0.0 109563;17242.0 309.0 109565;6.0 0.0 109566;6.0 0.0 109567,109536.0 20000;109569.0 20000;109539.0 20000;109476.0 20000;109573.0 20000;109568.0 20000;109575.0 20000;109576.0 20000;109517.0 20000;109551.0 20000;109562.0 20000;109571.0 20000;109524.0 20000;109561.0 20000;109560.0 20000;109572.0 20000;109574.0 20000;109563.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 942;109536 929;109572 987;109571 964;109476 982;109573 967;109574 968;109569 978;109576 916;109575 984;109517 890;109551 934;109539 922;109524 966;109560 966;109561 992;109562 965;109563 918;109565 924;109566 976;109567 930
