
New Run at  01/22/2015 22:22:28
, Time, randomLearnAccesses; randomClicks; exp3LearnAccess; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241593200,695723.0;25750.0;697612.0;36700.0;1.42138343349,2.0 0.0 109601;9.0 0.0 109613;6.0 0.0 109616;2.0 0.0 109624;100526.0 3926.0 109625;4.0 0.0 109627;1.0 0.0 109628;1.0 0.0 109629;1.0 0.0 109631;3.0 0.0 109632;5.0 0.0 109633;0.0 0.0 109634;4.0 0.0 109635;6.0 0.0 109636;1.0 0.0 109637;5.0 0.0 109638;0.0 0.0 109641;0.0 0.0 109644;2.0 0.0 109646;1.0 0.0 109647;117.0 5.0 109650;3.0 0.0 109652;0.0 0.0 109653,109601.0 3852;109613.0 3852;109616.0 3852;109624.0 3852;109625.0 3852;109627.0 3852;109628.0 3852;109629.0 3852;109631.0 3852;109632.0 3852;109633.0 3852;109634.0 3852;109635.0 3852;109636.0 3852;109637.0 3852;109638.0 3852;109641.0 3852;109644.0 3852;109646.0 3852;109647.0 3852;109650.0 3852;109652.0 3852;109653.0 3852,109601 184;109613 187;109616 167;109624 195;109625 168;109627 160;109628 176;109629 167;109631 154;109632 164;109633 157;109634 175;109635 148;109636 166;109637 182;109638 184;109641 171;109644 151;109646 153;109647 154;109650 138;109652 179;109653 172
data,1241593800,696607.0;25773.0;698438.0;36719.0;1.42097306434,2.0 0.0 109601;9.0 0.0 109613;6.0 0.0 109616;2.0 0.0 109624;100526.0 3926.0 109625;4.0 0.0 109627;1.0 0.0 109628;1.0 0.0 109629;1.0 0.0 109631;3.0 0.0 109632;5.0 0.0 109633;0.0 0.0 109634;4.0 0.0 109635;6.0 0.0 109636;1.0 0.0 109637;5.0 0.0 109638;0.0 0.0 109641;0.0 0.0 109644;2.0 0.0 109646;1.0 0.0 109647;943.0 24.0 109650;3.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 4919,109601 872;109613 913;109616 875;109624 785;109625 851;109627 865;109628 876;109629 851;109631 878;109632 871;109633 843;109634 876;109635 876;109636 945;109637 802;109638 898;109641 871;109644 890;109646 818;109647 851;109650 826;109652 867;109653 876;109654 124
data,1241594700,697435.0;25798.0;699337.0;36746.0;1.42050008575,2.0 0.0 109601;9.0 0.0 109613;6.0 0.0 109616;2.0 0.0 109624;100526.0 3926.0 109625;4.0 0.0 109627;1.0 0.0 109628;1.0 0.0 109629;1.0 0.0 109631;3.0 0.0 109632;5.0 0.0 109633;0.0 0.0 109634;4.0 0.0 109635;6.0 0.0 109636;1.0 0.0 109637;5.0 0.0 109638;0.0 0.0 109641;0.0 0.0 109644;2.0 0.0 109646;1.0 0.0 109647;1842.0 51.0 109650;3.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 3409;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 19678;109631.0 19678;109632.0 20000;109633.0 19678;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 19678;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 20000,109601 928;109613 955;109616 856;109624 49;109625 883;109627 934;109628 879;109629 643;109631 653;109632 942;109633 748;109634 878;109635 895;109636 903;109637 691;109638 915;109641 862;109644 878;109646 953;109647 936;109650 899;109652 896;109653 962;109654 862
data,1241595300,698501.0;25818.0;700407.0;36769.0;1.42028590296,3.0 0.0 109632;2.0 0.0 109601;0.0 0.0 109634;4.0 0.0 109635;6.0 0.0 109636;5.0 0.0 109638;0.0 0.0 109641;0.0 0.0 109644;9.0 0.0 109613;2.0 0.0 109646;1.0 0.0 109647;6.0 0.0 109616;2912.0 74.0 109650;3.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654;100526.0 3926.0 109625;4.0 0.0 109627;1.0 0.0 109628,109632.0 20000;109601.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109613.0 20000;109646.0 20000;109647.0 20000;109616.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 20000;109625.0 20000;109627.0 20000;109628.0 20000,109632 1055;109601 957;109634 1077;109635 1084;109636 1064;109638 1061;109641 1107;109644 998;109613 1104;109646 1014;109647 1095;109616 1072;109650 1070;109652 1007;109653 1070;109654 1042;109625 1061;109627 1057;109628 1005
data,1241596200,699544.0;25846.0;701468.0;36793.0;1.41964263127,3.0 0.0 109632;2.0 0.0 109601;0.0 0.0 109634;4.0 0.0 109635;6.0 0.0 109636;5.0 0.0 109638;0.0 0.0 109641;0.0 0.0 109644;9.0 0.0 109613;2.0 0.0 109646;1.0 0.0 109647;6.0 0.0 109616;3973.0 98.0 109650;3.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654;100526.0 3926.0 109625;4.0 0.0 109627;1.0 0.0 109628,109632.0 20000;109601.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109613.0 20000;109646.0 20000;109647.0 20000;109616.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 20000;109625.0 20000;109627.0 20000;109628.0 20000,109632 1045;109601 1033;109634 1099;109635 1056;109636 1044;109638 1069;109641 1035;109644 1015;109613 1071;109646 1054;109647 1051;109616 1100;109650 1061;109652 1053;109653 1013;109654 1034;109625 1071;109627 1051;109628 1045
data,1241596800,700641.0;25870.0;702515.0;36814.0;1.41924223015,3.0 0.0 109632;2.0 0.0 109601;0.0 0.0 109634;4.0 0.0 109635;6.0 0.0 109636;5.0 0.0 109638;0.0 0.0 109641;0.0 0.0 109644;9.0 0.0 109613;2.0 0.0 109646;1.0 0.0 109647;6.0 0.0 109616;5020.0 119.0 109650;3.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654;100526.0 3926.0 109625;4.0 0.0 109627;1.0 0.0 109628,109632.0 20000;109601.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109613.0 20000;109646.0 20000;109647.0 20000;109616.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 20000;109625.0 20000;109627.0 20000;109628.0 20000,109632 1071;109601 1001;109634 1077;109635 1087;109636 1090;109638 1115;109641 1039;109644 1076;109613 1029;109646 1000;109647 992;109616 1064;109650 1047;109652 981;109653 1061;109654 1107;109625 1037;109627 1068;109628 1058
data,1241597700,701639.0;25891.0;703624.0;36847.0;1.41914374094,3.0 0.0 109632;2.0 0.0 109601;0.0 0.0 109634;4.0 0.0 109635;6.0 0.0 109636;5.0 0.0 109638;0.0 0.0 109641;0.0 0.0 109644;9.0 0.0 109613;2.0 0.0 109646;1.0 0.0 109647;6.0 0.0 109616;6129.0 152.0 109650;3.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654;100526.0 3926.0 109625;4.0 0.0 109627;1.0 0.0 109628,109632.0 20000;109601.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109613.0 20000;109646.0 20000;109647.0 20000;109616.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 20000;109625.0 20000;109627.0 20000;109628.0 20000,109632 1094;109601 1069;109634 1015;109635 1075;109636 975;109638 1037;109641 1055;109644 1049;109613 1032;109646 1099;109647 1074;109616 1032;109650 1109;109652 1059;109653 1026;109654 1096;109625 1009;109627 1062;109628 1033
data,1241598600,702636.0;25915.0;704718.0;36879.0;1.41887114294,3.0 0.0 109632;2.0 0.0 109601;0.0 0.0 109634;4.0 0.0 109635;6.0 0.0 109636;5.0 0.0 109638;0.0 0.0 109641;0.0 0.0 109644;9.0 0.0 109613;2.0 0.0 109646;1.0 0.0 109647;6.0 0.0 109616;7223.0 184.0 109650;3.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654;100526.0 3926.0 109625;4.0 0.0 109627;1.0 0.0 109628,109632.0 20000;109601.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109613.0 20000;109646.0 20000;109647.0 20000;109616.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 20000;109625.0 20000;109627.0 20000;109628.0 20000,109632 1065;109601 1087;109634 989;109635 1039;109636 1083;109638 1004;109641 1051;109644 1037;109613 1080;109646 1050;109647 1133;109616 1012;109650 1094;109652 1054;109653 1054;109654 1079;109625 1040;109627 1044;109628 1005
data,1241599200,703717.0;25944.0;705758.0;36913.0;1.41868063255,3.0 0.0 109632;2.0 0.0 109601;0.0 0.0 109634;4.0 0.0 109635;6.0 0.0 109636;5.0 0.0 109638;0.0 0.0 109641;0.0 0.0 109644;9.0 0.0 109613;2.0 0.0 109646;1.0 0.0 109647;6.0 0.0 109616;8263.0 218.0 109650;3.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654;100526.0 3926.0 109625;4.0 0.0 109627;1.0 0.0 109628,109632.0 20000;109601.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109613.0 20000;109646.0 20000;109647.0 20000;109616.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 20000;109625.0 20000;109627.0 20000;109628.0 20000,109632 1032;109601 1013;109634 1014;109635 1047;109636 1039;109638 1047;109641 1055;109644 1015;109613 1026;109646 1025;109647 1046;109616 1070;109650 1040;109652 1078;109653 1130;109654 1100;109625 1061;109627 1096;109628 1066
data,1241600100,704762.0;25960.0;706790.0;36933.0;1.41860661609,3.0 0.0 109632;2.0 0.0 109601;0.0 0.0 109634;4.0 0.0 109635;6.0 0.0 109636;5.0 0.0 109638;0.0 0.0 109641;0.0 0.0 109644;9.0 0.0 109613;2.0 0.0 109646;1.0 0.0 109647;6.0 0.0 109616;9295.0 238.0 109650;3.0 0.0 109652;0.0 0.0 109653;0.0 0.0 109654;100526.0 3926.0 109625;4.0 0.0 109627;1.0 0.0 109628,109632.0 20000;109601.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109613.0 20000;109646.0 20000;109647.0 20000;109616.0 20000;109650.0 20000;109652.0 20000;109653.0 20000;109654.0 20000;109625.0 20000;109627.0 20000;109628.0 20000,109632 1028;109601 1088;109634 1039;109635 1039;109636 1029;109638 1041;109641 1011;109644 1047;109613 1096;109646 1050;109647 1041;109616 1073;109650 1032;109652 1084;109653 1090;109654 1018;109625 1048;109627 1083;109628 1063
